rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,y_true_log,realised_intensity
1,Ladieswear || Swimwear bottom || Swimwear || Black || Other structure,Ladieswear,Swimwear bottom,Swimwear,Black,Other structure,1.0520850194045759,99.76661952553334,10.461538461538462,52,true,true,true,3.931752425220386,49.99626655395887
2644,Ladieswear || Skirt || Dresses Ladies || Black || Solid,Ladieswear,Skirt,Dresses Ladies,Black,Solid,,1.5029005403389317,0.0,27,false,false,true,,
2645,Baby/Children || Leggings/Tights || Jersey Fancy || Black || Check,Baby/Children,Leggings/Tights,Jersey Fancy,Black,Check,,1.4990841526603735,0.15384615384615385,34,false,false,true,1.316614440481901,2.7307692307692313
2646,Baby/Children || Trousers || Jersey Basic || Blue || All over pattern,Baby/Children,Trousers,Jersey Basic,Blue,All over pattern,0.9251343283582092,1.497858182517867,1.6923076923076923,46,false,true,true,,
2647,Baby/Children || Garment Set || Jersey Fancy || Grey || All over pattern,Baby/Children,Garment Set,Jersey Fancy,Grey,All over pattern,1.1655268354849067,1.4914530770148446,2.6923076923076925,52,false,true,true,1.32004497557869,2.7435897435897436
2648,Ladieswear || Boots || Shoes || Grey || Solid,Ladieswear,Boots,Shoes,Grey,Solid,,1.486837763768356,0.9230769230769231,44,false,false,true,1.6977305195797787,4.461538461538462
2649,Baby/Children || Garment Set || Woven/Jersey/Knitted mix Baby || Blue || Denim,Baby/Children,Garment Set,Woven/Jersey/Knitted mix Baby,Blue,Denim,,1.486826444763952,0.8461538461538461,40,false,false,true,0.5108256237659907,0.6666666666666667
2650,Menswear || Trousers || Trousers || Red || Solid,Menswear,Trousers,Trousers,Red,Solid,0.6094665935941284,1.4867914402539557,0.7692307692307693,46,false,false,true,0.7308875085427923,1.0769230769230766
2651,Baby/Children || Leggings/Tights || Jersey Fancy || Grey || Solid,Baby/Children,Leggings/Tights,Jersey Fancy,Grey,Solid,,1.4859730591977742,0.46153846153846156,40,false,false,true,,
2652,Menswear || Other shoe || Shoes || Brown || Solid,Menswear,Other shoe,Shoes,Brown,Solid,0.6583173843119846,1.4859344890096193,1.3076923076923077,50,false,false,true,0.609626208510084,0.8397435897435896
2653,Baby/Children || Cardigan || Knitwear || Yellow || Solid,Baby/Children,Cardigan,Knitwear,Yellow,Solid,,1.485392794495274,0.6923076923076923,37,false,false,true,0.7582864827309068,1.1346153846153846
2654,Baby/Children || Hoodie || Jersey Basic || Khaki green || Solid,Baby/Children,Hoodie,Jersey Basic,Khaki green,Solid,0.9963337372869658,1.4820936698883203,0.46153846153846156,40,false,true,true,0.8823891801984737,1.4166666666666665
2655,Baby/Children || T-shirt || Jersey Fancy || Blue || Solid,Baby/Children,T-shirt,Jersey Fancy,Blue,Solid,,1.4778188192621848,1.4615384615384615,38,false,false,true,0.5559460590464604,0.7435897435897438
2656,Baby/Children || Garment Set || Jersey Fancy || Turquoise || All over pattern,Baby/Children,Garment Set,Jersey Fancy,Turquoise,All over pattern,,1.4773674392077183,0.5384615384615384,42,false,false,true,1.0986122886681098,2.0000000000000004
2657,Baby/Children || Swimwear set || Swimwear || Black || All over pattern,Baby/Children,Swimwear set,Swimwear,Black,All over pattern,0.8092276230364621,1.4770695342967617,4.153846153846154,41,false,false,true,0.9480875059561541,1.580769230769231
2658,Baby/Children || Trousers || Jersey Basic || Khaki green || Solid,Baby/Children,Trousers,Jersey Basic,Khaki green,Solid,0.46933872803135673,1.4756729645030977,1.7692307692307692,47,false,false,true,1.1837700970084166,2.266666666666667
2659,Divided || Sweater || Jersey Fancy || Pink || Colour blocking,Divided,Sweater,Jersey Fancy,Pink,Colour blocking,,1.4752933576953517,0.38461538461538464,40,false,false,true,2.226700395469173,8.26923076923077
2660,Baby/Children || Leggings/Tights || Jersey Fancy || Grey || Treatment,Baby/Children,Leggings/Tights,Jersey Fancy,Grey,Treatment,1.010239090811622,1.4732137797098517,1.1538461538461537,41,false,true,true,0.9614111671546247,1.6153846153846154
2661,Menswear || T-shirt || Jersey Fancy || Blue || Colour blocking,Menswear,T-shirt,Jersey Fancy,Blue,Colour blocking,,1.469698548687417,0.07692307692307693,28,false,false,true,,
2662,Baby/Children || Shirt || Woven/Jersey/Knitted mix Baby || Blue || Solid,Baby/Children,Shirt,Woven/Jersey/Knitted mix Baby,Blue,Solid,1.0495305215697435,1.4689938859680494,1.0769230769230769,46,false,true,true,1.3958638121360414,3.0384615384615383
2663,Baby/Children || Dress || Jersey Basic || Pink || All over pattern,Baby/Children,Dress,Jersey Basic,Pink,All over pattern,1.143061516452074,1.468493121040415,2.4615384615384617,49,false,true,true,1.032362903126909,1.8076923076923075
2664,Baby/Children || Sweater || Knitwear || Yellow || Stripe,Baby/Children,Sweater,Knitwear,Yellow,Stripe,,1.4673186762339365,0.5384615384615384,42,false,false,true,1.3894943638505615,3.0128205128205128
2665,Menswear || Tailored Waistcoat || Dressed || Blue || Solid,Menswear,Tailored Waistcoat,Dressed,Blue,Solid,1.0,1.466239048374859,0.23076923076923078,39,false,true,true,0.26826398659467937,0.3076923076923077
2666,Baby/Children || Vest top || Jersey Fancy || Black || Front print,Baby/Children,Vest top,Jersey Fancy,Black,Front print,1.1055,1.465630333064825,0.9230769230769231,26,false,true,true,,
2667,Baby/Children || Garment Set || Jersey Fancy || Grey || Melange,Baby/Children,Garment Set,Jersey Fancy,Grey,Melange,0.484854257953896,1.460584689092872,1.1538461538461537,46,false,false,true,1.3097178614228404,2.7051282051282053
2668,Divided || Hoodie || Jersey Fancy || Pink || Placement print,Divided,Hoodie,Jersey Fancy,Pink,Placement print,,1.460206744880601,0.0,16,false,false,false,3.441403802140196,30.230769230769226
2669,Baby/Children || Sneakers || Shoes || Blue || Chambray,Baby/Children,Sneakers,Shoes,Blue,Chambray,1.0242512159740593,1.4535376356824918,3.1538461538461537,40,false,true,true,1.07201003947404,1.9212454212454215
2670,"Baby/Children || Underwear bottom || Under-, Nightwear || Grey || Mixed solid/pattern",Baby/Children,Underwear bottom,"Under-, Nightwear",Grey,Mixed solid/pattern,0.911994419725425,1.4518595664619491,1.8461538461538463,50,false,true,true,1.1445493838551353,2.141025641025641
2671,Baby/Children || Sweater || Jersey Fancy || Blue || Stripe,Baby/Children,Sweater,Jersey Fancy,Blue,Stripe,0.75630185067007,1.44607873490936,1.3846153846153846,43,false,false,true,0.325422400434628,0.38461538461538464
2672,Baby/Children || Hoodie || Jersey Fancy || Black || Colour blocking,Baby/Children,Hoodie,Jersey Fancy,Black,Colour blocking,0.7448298865910608,1.4452289450394211,0.38461538461538464,25,false,false,false,0.6931471805599453,1.0
2673,Baby/Children || Sweater || Knitwear || Pink || Solid,Baby/Children,Sweater,Knitwear,Pink,Solid,0.981981981981982,1.4450706983664277,1.4615384615384615,47,false,true,true,0.9760099665757773,1.6538461538461537
2674,Menswear || Hat/beanie || Accessories || Black || Solid,Menswear,Hat/beanie,Accessories,Black,Solid,2.312594840667678,1.442868773858347,1.6153846153846154,47,false,true,true,0.7936884097818226,1.2115384615384612
2675,Baby/Children || Top || Jersey Basic || White || Solid,Baby/Children,Top,Jersey Basic,White,Solid,1.354237288135593,1.4409762210887824,1.1538461538461537,48,false,true,true,0.705886206337375,1.0256410256410255
2676,"Baby/Children || Underwear bottom || Under-, Nightwear || Black || Mixed solid/pattern",Baby/Children,Underwear bottom,"Under-, Nightwear",Black,Mixed solid/pattern,1.1821503131524012,1.4354421537511572,0.6153846153846154,17,false,true,false,0.9162907318741551,1.5
2677,"Baby/Children || Pyjama jumpsuit/playsuit || Under-, Nightwear || Grey || All over pattern",Baby/Children,Pyjama jumpsuit/playsuit,"Under-, Nightwear",Grey,All over pattern,0.720198302411177,1.431421703102279,1.3846153846153846,48,false,false,true,1.1798377285906956,2.253846153846154
2678,Menswear || Sweater || Knitwear || Khaki green || Solid,Menswear,Sweater,Knitwear,Khaki green,Solid,,1.4307078988877389,0.15384615384615385,31,false,false,true,0.7184649885442352,1.0512820512820515
2679,Baby/Children || Jacket || Outdoor || Pink || All over pattern,Baby/Children,Jacket,Outdoor,Pink,All over pattern,1.7556596409055427,1.429900236220436,2.3076923076923075,40,false,true,true,0.6671716941566846,0.9487179487179487
2680,Baby/Children || Hoodie || Jersey Fancy || Blue || Colour blocking,Baby/Children,Hoodie,Jersey Fancy,Blue,Colour blocking,,1.4261255502619767,0.38461538461538464,36,false,false,true,1.2039728043259361,2.333333333333334
2681,Menswear || Coat || Outdoor || Blue || Solid,Menswear,Coat,Outdoor,Blue,Solid,,1.4254756927556378,0.9230769230769231,39,false,false,true,1.2636920390275583,2.5384615384615388
2682,Baby/Children || Leggings/Tights || Jersey Basic || Blue || Solid,Baby/Children,Leggings/Tights,Jersey Basic,Blue,Solid,0.9388440860215053,1.4253692194451286,1.4615384615384615,47,false,true,true,0.9951493067864746,1.7051282051282048
2683,Baby/Children || Leggings/Tights || Jersey Fancy || Pink || All over pattern,Baby/Children,Leggings/Tights,Jersey Fancy,Pink,All over pattern,0.9556868537666173,1.4180977264213226,2.0,52,false,true,true,1.0162520828542108,1.7628205128205128
2684,Baby/Children || Garment Set || Jersey Fancy || Grey || Placement print,Baby/Children,Garment Set,Jersey Fancy,Grey,Placement print,,1.4164207450300728,0.3076923076923077,33,false,false,true,0.8362480242006186,1.3076923076923075
2685,Baby/Children || Hair/alice band || Accessories || Blue || Solid,Baby/Children,Hair/alice band,Accessories,Blue,Solid,0.9557707203718047,1.4136147658398843,1.6153846153846154,48,false,true,true,0.44731221804366483,0.5641025641025641
2686,Baby/Children || Jumpsuit/Playsuit || Jersey Fancy || Grey || All over pattern,Baby/Children,Jumpsuit/Playsuit,Jersey Fancy,Grey,All over pattern,0.4342599549211119,1.41292598124299,1.6923076923076923,44,false,false,true,0.570544858467613,0.7692307692307694
2687,Baby/Children || Top || Jersey Fancy || Blue || Solid,Baby/Children,Top,Jersey Fancy,Blue,Solid,1.4291845493562232,1.4110904389584666,1.3076923076923077,38,false,true,true,1.1239300966523995,2.0769230769230766
2688,Baby/Children || Sweater || Knitwear || White || Stripe,Baby/Children,Sweater,Knitwear,White,Stripe,,1.4096908107225992,0.38461538461538464,42,false,false,true,1.032362903126909,1.8076923076923075
2689,Ladieswear || Trousers || Unknown || Red || Solid,Ladieswear,Trousers,Unknown,Red,Solid,2.1951713596434685,1.4093186289320694,0.6923076923076923,39,false,true,true,0.7492366472109889,1.1153846153846154
2690,Divided || Trousers || Trousers || Blue || All over pattern,Divided,Trousers,Trousers,Blue,All over pattern,,1.4086658714758897,0.6923076923076923,46,false,false,true,0.0,0.0
2691,Baby/Children || Underwear Tights || Socks and Tights || White || Solid,Baby/Children,Underwear Tights,Socks and Tights,White,Solid,0.8786711101853781,1.4079897455002102,2.3846153846153846,51,false,true,true,0.9264949020483967,1.5256410256410255
2692,Baby/Children || Fine cosmetics || Accessories || Pink || Solid,Baby/Children,Fine cosmetics,Accessories,Pink,Solid,1.2022792022792024,1.4036023412172107,1.3846153846153846,47,false,true,true,0.8955646013570381,1.4487179487179485
2693,Baby/Children || Vest top || Jersey Fancy || Blue || Front print,Baby/Children,Vest top,Jersey Fancy,Blue,Front print,1.0070635721493442,1.4001693026081696,1.1538461538461537,29,false,true,true,,
2694,Baby/Children || Jacket || Outdoor || Grey || Melange,Baby/Children,Jacket,Outdoor,Grey,Melange,0.7354497354497355,1.3950460198122276,1.0769230769230769,49,false,false,true,0.9277631330363918,1.5288461538461537
2695,Menswear || Shorts || Shorts || Pink || Solid,Menswear,Shorts,Shorts,Pink,Solid,,1.392937527091341,1.5384615384615385,36,false,false,true,2.72078922687964,14.192307692307693
2696,Baby/Children || Trousers || Jersey Fancy || Pink || All over pattern,Baby/Children,Trousers,Jersey Fancy,Pink,All over pattern,1.1112347052280311,1.3903501941263805,1.0,47,false,true,true,0.653926467406664,0.9230769230769231
2697,Baby/Children || Top || Jersey Fancy || Grey || Front print,Baby/Children,Top,Jersey Fancy,Grey,Front print,0.9804005112910098,1.3888471080999119,0.6923076923076923,30,false,true,true,0.4554755286828257,0.5769230769230769
2698,Baby/Children || Underwear Tights || Socks and Tights || Pink || Solid,Baby/Children,Underwear Tights,Socks and Tights,Pink,Solid,0.6068980583849913,1.3878851596570176,1.6153846153846154,50,false,false,true,0.9856254252752192,1.6794871794871793
2699,Baby/Children || Trousers || Jersey Fancy || Grey || Melange,Baby/Children,Trousers,Jersey Fancy,Grey,Melange,1.5198019801980198,1.3852172059279293,0.8461538461538461,41,false,true,true,0.37948962170490375,0.4615384615384615
2700,Baby/Children || Sweater || Jersey Fancy || Blue || Colour blocking,Baby/Children,Sweater,Jersey Fancy,Blue,Colour blocking,1.0213037920749894,1.3802004787968607,0.5384615384615384,43,false,true,true,0.7401041636477164,1.0961538461538463
2701,Baby/Children || Sweater || Jersey Fancy || Yellow || Front print,Baby/Children,Sweater,Jersey Fancy,Yellow,Front print,0.5149020461588495,1.3787409764419043,1.2307692307692308,49,false,false,true,1.0204197202827348,1.7743589743589743
2702,Ladieswear || Sweater || Knitwear || Grey || Application/3D,Ladieswear,Sweater,Knitwear,Grey,Application/3D,,1.3735293697951456,0.15384615384615385,34,false,false,true,0.07410797215372189,0.07692307692307696
2703,Baby/Children || Leggings/Tights || Jersey Fancy || Grey || All over pattern,Baby/Children,Leggings/Tights,Jersey Fancy,Grey,All over pattern,1.5161195162038013,1.3701295087091503,1.1538461538461537,36,false,true,true,1.330266529650228,2.782051282051282
2704,"Menswear || Pyjama set || Under-, Nightwear || Grey || Melange",Menswear,Pyjama set,"Under-, Nightwear",Grey,Melange,0.28349082823790994,1.36926697012946,0.23076923076923078,36,false,false,true,,
2705,Baby/Children || Trousers || Trousers || Pink || Solid,Baby/Children,Trousers,Trousers,Pink,Solid,1.3735491753207085,1.3683485986546904,1.7692307692307692,50,false,true,true,0.7552789616669515,1.1282051282051282
2706,Ladieswear || Sweater || Unknown || Red || Solid,Ladieswear,Sweater,Unknown,Red,Solid,0.8999599839935976,1.3643931345159257,2.3846153846153846,51,false,true,true,1.1113513144455394,2.0384615384615383
2707,Ladieswear || Blouse || Dresses Ladies || Black || Solid,Ladieswear,Blouse,Dresses Ladies,Black,Solid,,1.3643327334414725,0.46153846153846156,43,false,false,true,0.0,0.0
2708,Ladieswear || Top || Dresses Ladies || Black || Solid,Ladieswear,Top,Dresses Ladies,Black,Solid,,1.361645995440882,0.7692307692307693,39,false,false,true,0.325422400434628,0.38461538461538464
2709,Baby/Children || Dress || Dresses/Skirts girls || Red || All over pattern,Baby/Children,Dress,Dresses/Skirts girls,Red,All over pattern,1.0243243243243243,1.358987460502243,2.3076923076923075,47,false,true,true,0.81377516834856,1.2564102564102564
2710,Menswear || Sweater || Knitwear || Mole || Melange,Menswear,Sweater,Knitwear,Mole,Melange,,1.3567924907370474,0.3076923076923077,41,false,false,true,0.37948962170490375,0.4615384615384615
2711,Baby/Children || Sweater || Jersey Fancy || Black || Front print,Baby/Children,Sweater,Jersey Fancy,Black,Front print,0.47711681040228887,1.3557028329192469,2.1538461538461537,50,false,false,true,0.9699530128675873,1.6378205128205123
2712,Divided || Sweater || Jersey Fancy || Yellow || Colour blocking,Divided,Sweater,Jersey Fancy,Yellow,Colour blocking,,1.3556517809622224,0.0,11,false,false,false,2.1886408336448278,7.923076923076922
2713,Baby/Children || Jacket || Outdoor || Beige || Solid,Baby/Children,Jacket,Outdoor,Beige,Solid,1.1855512180659187,1.3544964892952458,1.5384615384615385,42,false,true,true,0.9784225129811612,1.6602564102564101
2714,Baby/Children || Blouse || Dresses/Skirts girls || Blue || Solid,Baby/Children,Blouse,Dresses/Skirts girls,Blue,Solid,1.3933401409678465,1.3476902507677635,1.0,46,false,true,true,0.8362480242006186,1.3076923076923075
2715,Baby/Children || Ballerinas || Shoes || Black || Solid,Baby/Children,Ballerinas,Shoes,Black,Solid,1.0,1.3471894446393384,1.3846153846153846,46,false,true,true,0.8770700187208738,1.4038461538461537
2716,Baby/Children || Sweater || Jersey Fancy || White || Placement print,Baby/Children,Sweater,Jersey Fancy,White,Placement print,,1.3459170941671905,1.1538461538461537,43,false,false,true,1.0655945196394363,1.902564102564103
2717,Baby/Children || Leggings/Tights || Jersey Basic || White || Solid,Baby/Children,Leggings/Tights,Jersey Basic,White,Solid,1.7888146911519198,1.3426103313252238,1.3846153846153846,34,false,true,true,0.7849547298130681,1.1923076923076925
2718,Baby/Children || Blouse || Dresses/Skirts girls || Pink || Solid,Baby/Children,Blouse,Dresses/Skirts girls,Pink,Solid,1.338715218138097,1.33882105397405,1.3076923076923077,49,false,true,true,,
2719,Ladieswear || Hat/beanie || Accessories || Brown || Solid,Ladieswear,Hat/beanie,Accessories,Brown,Solid,,1.3376885377050987,0.23076923076923078,33,false,false,true,0.5260930958967791,0.6923076923076923
2720,Baby/Children || Jacket || Outdoor || Blue || Colour blocking,Baby/Children,Jacket,Outdoor,Blue,Colour blocking,1.0328410294759145,1.3348769836803318,2.1538461538461537,41,false,true,true,0.941608539858445,1.5641025641025643
