rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,all_guards_pass
1,Ladieswear || Hoodie || Jersey Basic || Black || Solid,Ladieswear,Hoodie,Jersey Basic,Black,Solid,1.0597463949766324,48.00784516621666,2.1538461538461537,52,false,true,true,false
1824,Baby/Children || Dress || Accessories || Pink || Solid,Baby/Children,Dress,Accessories,Pink,Solid,1.0477022540625545,1.6587628051278198,1.9230769230769231,47,false,true,true,false
1825,"Baby/Children || Pyjama jumpsuit/playsuit || Under-, Nightwear || Blue || All over pattern",Baby/Children,Pyjama jumpsuit/playsuit,"Under-, Nightwear",Blue,All over pattern,1.1023578618375693,1.655296754851042,3.076923076923077,52,false,true,true,false
1826,Ladieswear || Trousers || Unknown || Beige || Solid,Ladieswear,Trousers,Unknown,Beige,Solid,1.5063643013899048,1.651198775482182,4.538461538461538,47,false,true,true,false
1827,Baby/Children || Garment Set || Woven/Jersey/Knitted mix Baby || Blue || All over pattern,Baby/Children,Garment Set,Woven/Jersey/Knitted mix Baby,Blue,All over pattern,0.71565025716385,1.6437791532418373,1.0769230769230769,35,false,false,true,false
1828,Menswear || Hat/brim || Accessories || Black || Solid,Menswear,Hat/brim,Accessories,Black,Solid,0.9777277277277279,1.6404644491425864,1.7692307692307692,45,false,true,true,false
1829,Baby/Children || Dress || Jersey Fancy || Black || Solid,Baby/Children,Dress,Jersey Fancy,Black,Solid,0.5138690305976551,1.6312264917842207,1.0769230769230769,43,false,false,true,false
1830,Baby/Children || Socks || Socks and Tights || Pink || All over pattern,Baby/Children,Socks,Socks and Tights,Pink,All over pattern,0.9479899497487436,1.6288807491795425,3.6153846153846154,52,false,true,true,false
1831,Baby/Children || T-shirt || Jersey Fancy || Blue || Placement print,Baby/Children,T-shirt,Jersey Fancy,Blue,Placement print,1.4602057390362748,1.6267808436481785,4.153846153846154,49,false,true,true,false
1832,Menswear || Other shoe || Shoes || Blue || Solid,Menswear,Other shoe,Shoes,Blue,Solid,1.0667466108412431,1.6245445963283993,1.9230769230769231,52,false,true,true,false
1833,Baby/Children || T-shirt || Jersey Basic || Blue || Solid,Baby/Children,T-shirt,Jersey Basic,Blue,Solid,0.6375392475121068,1.6194517977981486,4.230769230769231,52,false,false,true,false
1834,Baby/Children || Shirt || Shirts || Black || Solid,Baby/Children,Shirt,Shirts,Black,Solid,0.9598168870803662,1.6119786633734559,0.5384615384615384,39,false,true,true,false
1835,Ladieswear || Top || Unknown || Beige || Solid,Ladieswear,Top,Unknown,Beige,Solid,1.0959510696593144,1.6067715322494593,0.8461538461538461,32,false,true,true,false
1836,Divided || Ballerinas || Shoes || Black || Solid,Divided,Ballerinas,Shoes,Black,Solid,0.5936351213541914,1.6057546175496258,1.6153846153846154,40,false,false,true,false
1837,Baby/Children || Gloves || Accessories || Black || Solid,Baby/Children,Gloves,Accessories,Black,Solid,1.3146911519198665,1.604909295384776,1.3076923076923077,34,false,true,true,false
1838,Divided || Shorts || Unknown || Black || Denim,Divided,Shorts,Unknown,Black,Denim,0.2678651283427243,1.5999950711026854,0.9230769230769231,40,false,false,true,false
1839,Baby/Children || Hoodie || Jersey Fancy || Blue || Sequin,Baby/Children,Hoodie,Jersey Fancy,Blue,Sequin,1.0718085332743226,1.5969923748894859,1.5384615384615385,40,false,true,true,false
1840,Baby/Children || Sweater || Knitwear || Pink || Solid,Baby/Children,Sweater,Knitwear,Pink,Solid,1.2098466505246166,1.5954069613169803,2.6923076923076925,50,false,true,true,false
1841,Baby/Children || Shirt || Woven/Jersey/Knitted mix Baby || Red || Check,Baby/Children,Shirt,Woven/Jersey/Knitted mix Baby,Red,Check,1.1695552911669185,1.589298746434915,0.6153846153846154,32,false,true,true,false
1842,Baby/Children || T-shirt || Jersey Fancy || White || Application/3D,Baby/Children,T-shirt,Jersey Fancy,White,Application/3D,1.0631773626780099,1.5852323144446756,3.076923076923077,46,false,true,true,false
1843,Baby/Children || Underwear Tights || Socks and Tights || Pink || Solid,Baby/Children,Underwear Tights,Socks and Tights,Pink,Solid,1.1741401828471922,1.5834023646666164,3.4615384615384617,50,false,true,true,false
1844,Baby/Children || Cardigan || Knitwear || Grey || Melange,Baby/Children,Cardigan,Knitwear,Grey,Melange,1.6378533387955756,1.581108192981163,1.8461538461538463,51,false,true,true,false
1845,Baby/Children || Trousers || Trousers || Beige || Solid,Baby/Children,Trousers,Trousers,Beige,Solid,0.7430733057552857,1.5731187343425432,7.384615384615385,52,false,false,true,false
1846,Baby/Children || Leggings/Tights || Jersey Basic || White || Solid,Baby/Children,Leggings/Tights,Jersey Basic,White,Solid,0.5464503897198231,1.5726990205502687,1.3846153846153846,34,false,false,true,false
1847,Ladieswear || Sunglasses || Accessories || White || Solid,Ladieswear,Sunglasses,Accessories,White,Solid,1.4151427904443237,1.5697703501930431,1.6923076923076923,29,false,true,true,false
1848,Divided || T-shirt || Jersey Fancy || Orange || Solid,Divided,T-shirt,Jersey Fancy,Orange,Solid,0.5697526949904884,1.5686611292364092,2.4615384615384617,30,false,false,true,false
1849,Baby/Children || Trousers || Woven/Jersey/Knitted mix Baby || Grey || Melange,Baby/Children,Trousers,Woven/Jersey/Knitted mix Baby,Grey,Melange,1.0309597523219813,1.5661316579390054,2.4615384615384617,48,false,true,true,false
1850,"Baby/Children || Pyjama set || Under-, Nightwear || Grey || Front print",Baby/Children,Pyjama set,"Under-, Nightwear",Grey,Front print,1.1698550882842564,1.563984503685301,0.6153846153846154,30,false,true,true,false
1851,Baby/Children || Sweater || Jersey Fancy || Black || Placement print,Baby/Children,Sweater,Jersey Fancy,Black,Placement print,1.4426834701801288,1.5545046277936865,0.9230769230769231,40,false,true,true,false
1852,Baby/Children || T-shirt || Jersey Fancy || Beige || All over pattern,Baby/Children,T-shirt,Jersey Fancy,Beige,All over pattern,0.6717171717171717,1.5539526406738733,1.2307692307692308,34,false,false,true,false
1853,Menswear || T-shirt || Jersey Fancy || Khaki green || All over pattern,Menswear,T-shirt,Jersey Fancy,Khaki green,All over pattern,0.43017647392611924,1.5521801384552885,1.6153846153846154,32,false,false,true,false
1854,Baby/Children || Hoodie || Jersey Fancy || Grey || Front print,Baby/Children,Hoodie,Jersey Fancy,Grey,Front print,1.5162241887905605,1.5472236481847488,0.8461538461538461,41,false,true,true,false
1855,"Baby/Children || Pyjama set || Under-, Nightwear || Turquoise || All over pattern",Baby/Children,Pyjama set,"Under-, Nightwear",Turquoise,All over pattern,1.0443521372102371,1.5457555044914488,1.0,39,false,true,true,false
1856,Baby/Children || T-shirt || Jersey Fancy || Green || Front print,Baby/Children,T-shirt,Jersey Fancy,Green,Front print,1.1158792133825268,1.5450216785487076,4.615384615384615,52,false,true,true,false
1857,Ladieswear || Pumps || Shoes || Brown || Solid,Ladieswear,Pumps,Shoes,Brown,Solid,0.2329953531295617,1.540258709611242,2.8461538461538463,52,false,false,true,false
1858,Baby/Children || Trousers || Trousers || Grey || Solid,Baby/Children,Trousers,Trousers,Grey,Solid,0.7224963839019825,1.5361966898894703,3.3846153846153846,49,false,false,true,false
1859,Baby/Children || Hoodie || Jersey Fancy || Black || Front print,Baby/Children,Hoodie,Jersey Fancy,Black,Front print,1.0070564516129032,1.5312993875426102,0.9230769230769231,18,false,true,false,false
1860,Divided || Skirt || Trousers || Blue || All over pattern,Divided,Skirt,Trousers,Blue,All over pattern,1.0218095075822116,1.528796806278685,1.5384615384615385,49,false,true,true,false
1861,Baby/Children || T-shirt || Jersey Basic || Pink || Solid,Baby/Children,T-shirt,Jersey Basic,Pink,Solid,1.1972492266902341,1.526595420519607,4.538461538461538,51,false,true,true,false
1862,Baby/Children || T-shirt || Jersey Fancy || Blue || Melange,Baby/Children,T-shirt,Jersey Fancy,Blue,Melange,1.0321330534474407,1.522415198076399,1.0,36,false,true,true,false
1863,Ladieswear || Hat/brim || Accessories || Brown || Solid,Ladieswear,Hat/brim,Accessories,Brown,Solid,2.1898002103049423,1.5180733303415384,2.4615384615384617,27,false,true,true,false
1864,Baby/Children || Sweater || Knitwear || White || Solid,Baby/Children,Sweater,Knitwear,White,Solid,1.9575625680087052,1.5177521598285124,0.9230769230769231,29,false,true,true,false
1865,Baby/Children || Jacket || Outdoor || Khaki green || Solid,Baby/Children,Jacket,Outdoor,Khaki green,Solid,0.812189186329489,1.5116097665777306,5.384615384615385,52,false,false,true,false
1866,Baby/Children || Dress || Dresses/Skirts girls || Pink || All over pattern,Baby/Children,Dress,Dresses/Skirts girls,Pink,All over pattern,1.4334887056292576,1.505984151932752,3.3846153846153846,51,false,true,true,false
1867,Baby/Children || Trousers || Jersey Fancy || Black || Treatment,Baby/Children,Trousers,Jersey Fancy,Black,Treatment,1.0288214101904272,1.5025389743927509,0.6923076923076923,31,false,true,true,false
1868,Baby/Children || Socks || Socks and Tights || White || Other pattern,Baby/Children,Socks,Socks and Tights,White,Other pattern,0.9583208395802099,1.5009213919965072,2.769230769230769,52,false,true,true,false
1869,Menswear || Polo shirt || Knitwear || Red || Solid,Menswear,Polo shirt,Knitwear,Red,Solid,0.4409838493176206,1.4999423729121961,0.5384615384615384,40,false,false,true,false
1870,Baby/Children || Bodysuit || Jersey Fancy || Blue || Stripe,Baby/Children,Bodysuit,Jersey Fancy,Blue,Stripe,0.9326171875000001,1.4976629746380845,3.0,50,false,true,true,false
1871,"Baby/Children || Underwear bottom || Under-, Nightwear || White || Solid",Baby/Children,Underwear bottom,"Under-, Nightwear",White,Solid,1.351180818460429,1.4965353622588302,1.1538461538461537,49,false,true,true,false
1872,Baby/Children || Cardigan || Knitwear || Yellow || Solid,Baby/Children,Cardigan,Knitwear,Yellow,Solid,0.80112269446672,1.4912936279786688,1.4615384615384615,34,false,false,true,false
1873,Baby/Children || Trousers || Jersey Fancy || Grey || All over pattern,Baby/Children,Trousers,Jersey Fancy,Grey,All over pattern,1.2390697674418605,1.4878334459685032,2.1538461538461537,51,false,true,true,false
1874,"Baby/Children || Underwear bottom || Under-, Nightwear || White || Mixed solid/pattern",Baby/Children,Underwear bottom,"Under-, Nightwear",White,Mixed solid/pattern,1.2696216826651607,1.485781710256187,1.5384615384615385,47,false,true,true,false
1875,Ladieswear || Ballerinas || Shoes || Beige || All over pattern,Ladieswear,Ballerinas,Shoes,Beige,All over pattern,0.4484410396943474,1.4838109036589802,1.8461538461538463,37,false,false,true,false
1876,Baby/Children || Leggings/Tights || Jersey Fancy || Grey || Treatment,Baby/Children,Leggings/Tights,Jersey Fancy,Grey,Treatment,0.8415044910179641,1.4836796426183758,1.2307692307692308,40,false,false,true,false
1877,Menswear || Trousers || Trousers || Khaki green || All over pattern,Menswear,Trousers,Trousers,Khaki green,All over pattern,0.4495297301642596,1.4787911121058586,3.8461538461538463,52,false,false,true,false
1878,Baby/Children || Dress || Jersey Fancy || Red || Solid,Baby/Children,Dress,Jersey Fancy,Red,Solid,0.7215276981305196,1.4780365699127187,0.6923076923076923,28,false,false,true,false
1879,Baby/Children || Trousers || Trousers || Brown || Solid,Baby/Children,Trousers,Trousers,Brown,Solid,1.2418705830637617,1.4761341397416872,2.4615384615384617,42,false,true,true,false
1880,Baby/Children || Trousers || Trousers || Red || Solid,Baby/Children,Trousers,Trousers,Red,Solid,0.965958517559941,1.4748740735948163,0.9230769230769231,33,false,true,true,false
1881,Baby/Children || Dress || Woven/Jersey/Knitted mix Baby || Pink || Solid,Baby/Children,Dress,Woven/Jersey/Knitted mix Baby,Pink,Solid,0.5531796723132463,1.460469138095919,2.3846153846153846,48,false,false,true,false
1882,Baby/Children || Dress || Jersey Fancy || Pink || Solid,Baby/Children,Dress,Jersey Fancy,Pink,Solid,1.0180397675575343,1.4545056789458726,1.9230769230769231,50,false,true,true,false
1883,"Baby/Children || Pyjama set || Under-, Nightwear || Grey || All over pattern",Baby/Children,Pyjama set,"Under-, Nightwear",Grey,All over pattern,1.9237875288683597,1.451340468393493,1.5384615384615385,45,false,true,true,false
1884,Baby/Children || Hoodie || Jersey Basic || Red || Solid,Baby/Children,Hoodie,Jersey Basic,Red,Solid,0.9670883911779793,1.4499887661153852,1.3076923076923077,36,false,true,true,false
1885,Baby/Children || Dress || Jersey Fancy || White || All over pattern,Baby/Children,Dress,Jersey Fancy,White,All over pattern,0.7147564057451777,1.4460980306743996,6.615384615384615,50,false,false,true,false
1886,"Baby/Children || Vest top || Under-, Nightwear || Pink || Solid",Baby/Children,Vest top,"Under-, Nightwear",Pink,Solid,1.982479338842975,1.4447899616647497,1.4615384615384615,44,false,true,true,false
1887,Baby/Children || Leggings/Tights || Jersey Fancy || Blue || Solid,Baby/Children,Leggings/Tights,Jersey Fancy,Blue,Solid,1.3210373914138231,1.4441164923379008,1.6923076923076923,45,false,true,true,false
1888,Baby/Children || Cardigan || Knitwear || Grey || Solid,Baby/Children,Cardigan,Knitwear,Grey,Solid,1.0257287622557083,1.4417553677462078,1.6153846153846154,30,false,true,true,false
1889,Baby/Children || Hoodie || Jersey Fancy || Blue || All over pattern,Baby/Children,Hoodie,Jersey Fancy,Blue,All over pattern,2.2421493370551286,1.440392517913462,1.6923076923076923,49,false,true,true,false
1890,Ladieswear || Flat shoe || Shoes || White || Solid,Ladieswear,Flat shoe,Shoes,White,Solid,0.5564426290382473,1.4400942482515786,2.1538461538461537,51,false,false,true,false
1891,Baby/Children || T-shirt || Jersey Fancy || Black || Front print,Baby/Children,T-shirt,Jersey Fancy,Black,Front print,0.7435078756917838,1.4389098327031418,7.3076923076923075,52,false,false,true,false
1892,Baby/Children || Leggings/Tights || Jersey Basic || Black || All over pattern,Baby/Children,Leggings/Tights,Jersey Basic,Black,All over pattern,1.418167996959331,1.4381017068888409,1.3076923076923077,35,false,true,true,false
1893,Baby/Children || Bodysuit || Jersey Basic || Pink || All over pattern,Baby/Children,Bodysuit,Jersey Basic,Pink,All over pattern,0.7264663084844415,1.4272190891343275,4.153846153846154,49,false,false,true,false
1894,Baby/Children || Jacket || Outdoor || Black || Colour blocking,Baby/Children,Jacket,Outdoor,Black,Colour blocking,1.4547108039287013,1.4249348460916282,1.1538461538461537,42,false,true,true,false
1895,Baby/Children || Dress || Jersey Fancy || Yellow || All over pattern,Baby/Children,Dress,Jersey Fancy,Yellow,All over pattern,0.9579573814551738,1.4173370023629062,1.5384615384615385,40,false,true,true,false
1896,Baby/Children || T-shirt || Jersey Basic || Khaki green || Solid,Baby/Children,T-shirt,Jersey Basic,Khaki green,Solid,1.2428243398392653,1.38633919552122,2.0,49,false,true,true,false
1897,Baby/Children || T-shirt || Jersey Basic || Blue || Stripe,Baby/Children,T-shirt,Jersey Basic,Blue,Stripe,0.8943781942078365,1.383236747358521,2.8461538461538463,52,false,true,true,false
1898,Baby/Children || T-shirt || Jersey Fancy || Blue || All over pattern,Baby/Children,T-shirt,Jersey Fancy,Blue,All over pattern,1.5357680093598527,1.3819717511299623,8.384615384615385,49,false,true,true,false
1899,Baby/Children || T-shirt || Jersey Fancy || Yellow || Placement print,Baby/Children,T-shirt,Jersey Fancy,Yellow,Placement print,1.0090621707060063,1.3807525461032313,2.1538461538461537,47,false,true,true,false
1900,Baby/Children || Dungarees || Woven/Jersey/Knitted mix Baby || Blue || Denim,Baby/Children,Dungarees,Woven/Jersey/Knitted mix Baby,Blue,Denim,1.291139240506329,1.379146804724797,1.8461538461538463,48,false,true,true,false
1901,Baby/Children || Sweater || Jersey Fancy || Blue || All over pattern,Baby/Children,Sweater,Jersey Fancy,Blue,All over pattern,1.1215268032556833,1.3750466444356397,1.3076923076923077,45,false,true,true,false
1902,Baby/Children || Gloves || Accessories || Blue || Solid,Baby/Children,Gloves,Accessories,Blue,Solid,0.8937458854509547,1.3725244632407358,1.0769230769230769,28,false,true,true,false
1903,Baby/Children || Sweater || Knitwear || Blue || Melange,Baby/Children,Sweater,Knitwear,Blue,Melange,1.0,1.368565257537119,1.7692307692307692,39,false,true,true,false
1904,Baby/Children || Leggings/Tights || Trousers Denim || Blue || Denim,Baby/Children,Leggings/Tights,Trousers Denim,Blue,Denim,1.496131980426022,1.366142085473665,6.076923076923077,51,false,true,true,false
1905,Baby/Children || Polo shirt || Jersey Fancy || Blue || Solid,Baby/Children,Polo shirt,Jersey Fancy,Blue,Solid,1.169575498254701,1.3657023397638892,1.5384615384615385,47,false,true,true,false
1906,Baby/Children || Trousers || Jersey Basic || Black || Melange,Baby/Children,Trousers,Jersey Basic,Black,Melange,0.7859356376638857,1.3612443457743146,1.3076923076923077,43,false,false,true,false
1907,Baby/Children || Ballerinas || Shoes || Metal || Solid,Baby/Children,Ballerinas,Shoes,Metal,Solid,1.326464825232286,1.3583023521018363,2.8461538461538463,40,false,true,true,false
1908,Menswear || Boots || Shoes || Brown || Solid,Menswear,Boots,Shoes,Brown,Solid,1.481870467616904,1.3563595314101606,2.8461538461538463,48,false,true,true,false
